# GENERATED by scripts/sentence_census.py -- do not edit.
# Edit metadata/NON_MF_SENTENCE_MAP.tsv and regenerate.
# Manuscript SHA-256: 3635091793cb04f0660c9c152ccdcb7ba58792167f68399848730c46814a8f93
key	line	section	env	label	status	decls	sentence
5e4354e1556b	1807	Chain recurrence and exact MF radicals		cor:dynamic-rank-budget	formalized	GroupApproximation.Manuscript.OneSidedMFRadical.JacobsonRankTwo.manuscriptSentence_finiteSubgroupAdmitsNoProperCompression GroupApproximation.ChainCore.RankTwoLimit.PrintedRankTwoCompressionDefectsTrivial GroupApproximation.ChainCore.RankTwoLimit.printedRankTwoCompressionDefectsTrivial GroupApproximation.ChainCore.RankTwoLimit.PrintedPeriodTwoCoreUnitsKazhdanFinite GroupApproximation.ChainCore.RankTwoLimit.printedPeriodTwoCoreUnitsKazhdanFinite GroupApproximation.ChainCore.RankTwoLimit.periodTwoCoreUnitImageHaagerup GroupApproximation.ClopenCrossedProduct.evalPair	Finite subgroups have no proper self-compressions, so their compression defects are trivial. The same reasoning applies to unit groups when every core point has period at most two: a finite invariant clopen partition gives matrix blocks of size at most two over $k[z,z^{-1}]$.
076047e005df	1807	Chain recurrence and exact MF radicals		cor:dynamic-rank-budget	structural		Thus the threshold three is a limit of this method in these cases, not a proof that the unrestricted $\GL_2$ or $\EL_3$ conclusions are false.
2acc03ce92d4	1825	Amenable traces and Clifford lamps		sec:amenable-nonqd	attribution		Brown observed that it was unknown whether every amenable trace on a $C^*$-algebra is quasidiagonal~\cite[discussion preceding Proposition~3.5.1]{Brown}.
e66fc0145639	1825	Amenable traces and Clifford lamps		sec:amenable-nonqd	attribution		For a separable unital $C^*$-algebra $A$ we use the sequential form of his definitions.
4daee6130a7d	1825	Amenable traces and Clifford lamps		sec:amenable-nonqd	definition	GroupApproximation.Quasidiagonal.IsAmenableTrace GroupApproximation.Quasidiagonal.AmenableTraceModel	A tracial state $\tau$ on $A$ is \emph{amenable} if there are unital completely positive (u.c.p.
3f53897704ba	1825	Amenable traces and Clifford lamps		sec:amenable-nonqd	definition	GroupApproximation.Quasidiagonal.IsAmenableTrace GroupApproximation.Quasidiagonal.AmenableTraceModel	maps $\phi_n\colon A\to M_{d_n}(\C)$ such that
f02bfca27b23	1837	Amenable traces and Clifford lamps		sec:amenable-nonqd	definition	GroupApproximation.Quasidiagonal.IsQuasidiagonalTrace GroupApproximation.Quasidiagonal.QuasidiagonalTraceModel	It is \emph{quasidiagonal} if the first limit holds in operator norm instead of normalized Hilbert--Schmidt norm, with the same trace convergence.
ca353970e9e3	1840	Amenable traces and Clifford lamps		sec:amenable-nonqd	definition	GroupApproximation.maximalGroupCStarGenerator	For a countable group $G$, let $u_g$ denote the canonical unitary in $C^*_{\max}(G)$.
c9da12b3f699	1840	Amenable traces and Clifford lamps		sec:amenable-nonqd	definition	GroupApproximation.canonicalMaximalTrace_generator_one GroupApproximation.canonicalMaximalTrace_generator_of_ne_one	The canonical trace $\tau_G$ is determined by
ea9a8e9d32e8	1849	Amenable traces and Clifford lamps	theorem	thm:factorization-nonmf-trace	structural		Let $G$ be a countable group.
01d34ed18b0a	1849	Amenable traces and Clifford lamps	theorem	thm:factorization-nonmf-trace	formalized	GroupApproximation.NinetyNineProblems.manuscriptCanonicalMaximalTraceNotIsQuasidiagonalTraceOfNotIsOperatorMF GroupApproximation.NinetyNineProblems.canonicalMaximalTrace_amenable_not_isQuasidiagonalTrace_of_not_isOperatorMF	If $G$ is not MF, then its canonical trace $\tau_G$ on $C^*_{\max}(G)$ is not quasidiagonal. In particular, if $\tau_G$ is amenable, then $\tau_G$ is an amenable trace that is not quasidiagonal.
fa19477760b9	1858	Amenable traces and Clifford lamps	proof	thm:factorization-nonmf-trace	formalized	GroupApproximation.FactorizationTraceSentences.manuscriptSentence_quasidiagonalModel	Suppose that $\tau_G$ is quasidiagonal, with u.c.p.\ maps $\phi_n\colon C^*_{\max}(G)\to M_{d_n}(\C)$ as in the definition.
0fbd72617dcb	1858	Amenable traces and Clifford lamps	proof	thm:factorization-nonmf-trace	formalized	GroupApproximation.FactorizationTraceCoronaProof.manuscriptSentence_unitalStarHom GroupApproximation.FactorizationTraceCoronaProof.coronaMap GroupApproximation.FactorizationTraceCoronaProof.coronaMap_one GroupApproximation.ShulmanTrace.MFTraceModel.coronaHom	Asymptotic multiplicativity in operator norm makes $a\mapsto[(\phi_n(a))_n]$ a unital $*$-homomorphism $\Phi\colon C^*_{\max}(G)\to\mathcal Q_{\mathbf d}$.
1c2804634e53	1858	Amenable traces and Clifford lamps	proof	thm:factorization-nonmf-trace	formalized	GroupApproximation.FactorizationTraceCoronaProof.manuscriptSentence_generatorKernel GroupApproximation.ShulmanTrace.exists_injective_coronaUnitaryHom	If $\Phi(u_g)=1$, then $\opnorm{\phi_n(u_g)-1}\to0$, so $\tr_{d_n}(\phi_n(u_g))\to1$, while $\tr_{d_n}(\phi_n(u_g))\to\tau_G(u_g)$; so $g=1$.
53f02dc594db	1858	Amenable traces and Clifford lamps	proof	thm:factorization-nonmf-trace	formalized	GroupApproximation.FactorizationTraceCoronaProof.manuscriptSentence_injectiveCoronaHom GroupApproximation.FactorizationTraceCoronaProof.generatorCoronaHom_apply GroupApproximation.FactorizationTraceCoronaProof.manuscriptSentence_isOperatorMF GroupApproximation.FactorizationTraceCoronaProof.printedFactorizationTraceCoronaProof GroupApproximation.ShulmanTrace.exists_injective_coronaUnitaryHom GroupApproximation.FactorizationTraceSentences.manuscriptSentence_quasidiagonalGivesMF	Hence $g\mapsto\Phi(u_g)$ is a corona homomorphism injective on $G$, and $G$ is MF, contrary to the hypothesis.
a817c6ae86c9	1869	Amenable traces and Clifford lamps		thm:factorization-nonmf-trace	definition	GroupApproximation.LocallyRFByIntAmenableTrace.IsLocallyResiduallyFinite	A group $N$ is \emph{locally residually finite} if each of its finitely generated subgroups is residually finite.
fd8372f71c2d	1874	Amenable traces and Clifford lamps	proposition	prop:locally-rf-by-z-trace	formalized	GroupApproximation.AmenableExtensionTrace.manuscriptPrintedAmenableExtensionTrace	Let $1\to N\to G\to A\to1$ be an extension of countable groups with $N$ locally residually finite and $A$ amenable.
0bd25ebcbeac	1874	Amenable traces and Clifford lamps	proposition	prop:locally-rf-by-z-trace	formalized	GroupApproximation.AmenableExtensionTrace.manuscriptPrintedAmenableExtensionTrace	Then the canonical trace of $C^*_{\max}(N)$ is quasidiagonal, and the canonical trace of $C^*_{\max}(G)$ is amenable.
d47b613bb096	1882	Amenable traces and Clifford lamps	proof	prop:locally-rf-by-z-trace	structural	GroupApproximation.AmenableExtensionSentences.manuscriptSentence_compressionUCPAndTranslation GroupApproximation.AmenableExtensionSentences.manuscriptSentence_rankBoundGivesHS	The models are compressions of a quasi-regular representation of $G$ to a finite set of cosets indexed by a F\o lner set of $A$ and a finite quotient of a finitely generated subgroup of $N$, and the multiplicative defect comes from the F\o lner boundary.
a97f0ab46cd9	1882	Amenable traces and Clifford lamps	proof	prop:locally-rf-by-z-trace	formalized	GroupApproximation.AmenableExtensionSentences.manuscriptSentence_cocycleValues	Write $g\mapsto\bar g$ for the quotient map $G\to A$, and fix a finite set $\Sigma\subseteq G$, a finite F\o lner set $F\subseteq A$, and a section $\sigma\colon A\to G$.
94ebd1377c15	1882	Amenable traces and Clifford lamps	proof	prop:locally-rf-by-z-trace	formalized	GroupApproximation.AmenableExtensionSentences.manuscriptSentence_cocycleValues	For $g\in \Sigma$ and $x\in F$ put
6e563dbca22b	1893	Amenable traces and Clifford lamps	proof	prop:locally-rf-by-z-trace	formalized	GroupApproximation.AmenableExtensionSentences.manuscriptSentence_cocyclePacketSeparates	The subgroup $N_0$ generated by these finitely many elements is residually finite; choose a finite quotient $\theta\colon N_0\to \Delta$ with $\theta(b(g,x))\ne1$ whenever $b(g,x)\ne1$, put $\Lambda=\ker\theta$, and choose representatives $r_q\in N_0$ of the cosets of $\Lambda$ in $N_0$.
30eb3e57ac10	1893	Amenable traces and Clifford lamps	proof	prop:locally-rf-by-z-trace	formalized	GroupApproximation.AmenableExtensionSentences.manuscriptSentence_cosetsDistinct GroupApproximation.AmenableExtensionSentences.manuscriptSentence_compressionUCPAndTranslation	The cosets $\sigma(x)r_q\Lambda$, $x\in F$, $q\in \Delta$, are pairwise distinct, since equality forces $x=x'$ in $A$ and then $q=q'$; let $T$ be their set, let $\Pi$ be the projection of $\ell^2(G/\Lambda)$ onto $\ell^2(T)$, and put $\Phi(b)=\Pi\lambda(b)\Pi|_{\ell^2(T)}$ for $b\in C^*_{\max}(G)$, where $\lambda$ is the quasi-regular representation.
da2fd300384a	1893	Amenable traces and Clifford lamps	proof	prop:locally-rf-by-z-trace	formalized	GroupApproximation.AmenableExtensionSentences.manuscriptSentence_compressionUCPAndTranslation GroupApproximation.AmenableExtensionPrintedSteps.manuscriptSentence_translationFormula	This map is u.c.p., and for $g\in \Sigma$ and $\bar gx\in F$,
89bc31ec5034	1906	Amenable traces and Clifford lamps	proof	prop:locally-rf-by-z-trace	formalized	GroupApproximation.AmenableExtensionSentences.manuscriptSentence_rankBoundGivesHS GroupApproximation.AmenableExtensionPrintedSteps.manuscriptSentence_defectIsBoundaryCompression GroupApproximation.AmenableExtensionPrintedSteps.manuscriptSentence_printedHSDisplay	So for $g,h\in \Sigma$ the identity $\Phi(u_{gh})-\Phi(u_g)\Phi(u_h)=\Pi\lambda(g)(1-\Pi)\lambda(h)\Pi$ and the rank of $(1-\Pi)\lambda(h)\Pi$, at most $|\{x\in F:\bar hx\notin F\}|\,|\Delta|$, give
1ea7f92c66a1	1914	Amenable traces and Clifford lamps	proof	prop:locally-rf-by-z-trace	formalized	GroupApproximation.AmenableExtensionSentences.manuscriptSentence_traceIsFixedPointFraction GroupApproximation.AmenableExtensionPrintedSteps.manuscriptSentence_traceIsFixedPointRatio GroupApproximation.AmenableExtensionPrintedSteps.manuscriptSentence_traceCaseMovesFolnerCoordinate GroupApproximation.AmenableExtensionPrintedSteps.manuscriptSentence_traceCaseFibre	The normalized trace of $\Phi(u_g)$ is the fraction of points of $T$ fixed by $g$, and for $g\in \Sigma\setminus\{1\}$ it is zero: if $\bar g\ne1$, then $g$ moves the $F$-coordinate of every point, and if $\bar g=1$, then $g\sigma(x)r_q\Lambda=\sigma(x)r_{\theta(b(g,x))q}\Lambda$ with $b(g,x)=\sigma(x)^{-1}g\sigma(x)\ne1$, so $\theta(b(g,x))q\ne q$.
b77ceccea9ed	1914	Amenable traces and Clifford lamps	proof	prop:locally-rf-by-z-trace	formalized	GroupApproximation.AmenableExtensionSentences.manuscriptSentence_folnerLimitsExtend	Taking F\o lner sets with $|\{x\in F:\bar hx\notin F\}|/|F|\to0$ for the finitely many $h\in \Sigma$, along an exhaustion of $G$ by finite sets $\Sigma$, the maps $\Phi$ are asymptotically multiplicative in normalized Hilbert--Schmidt norm and their traces converge to $\tau_G$ on the canonical unitaries; density and contractivity extend both limits to $C^*_{\max}(G)$.
23d58dbda4bf	1926	Amenable traces and Clifford lamps	proof	prop:locally-rf-by-z-trace	formalized	GroupApproximation.AmenableExtensionSentences.manuscriptSentence_stagePacketSeparates GroupApproximation.AmenableExtensionSentences.manuscriptSentence_stageCompressionUCP GroupApproximation.AmenableExtensionSentences.manuscriptSentence_stageTraceZero GroupApproximation.AmenableExtensionSentences.manuscriptSentence_stageLimitsExtend	For the canonical trace of $C^*_{\max}(N)$, run the same construction with $N$ in place of $G$, $A=1$, and $F=\{1\}$: no boundary term appears, so the maps $\Phi$ are multiplicative on $\Sigma$ in operator norm, and their traces vanish on $\Sigma\setminus\{1\}$; the same limits give quasidiagonality.
8e53d32e3fb8	1933	Amenable traces and Clifford lamps		prop:locally-rf-by-z-trace	formalized	GroupApproximation.AmenableTraceSentencesB.manuscriptSentence_defectFactorization GroupApproximation.CliffordWitnessDirectDefect.signSubgroup_le_printedDefect GroupApproximation.CliffordDefectCommutatorSentence.manuscriptSentence_defectContainsCommutatorSquaringToCentralInvolution GroupApproximation.CliffordDefectCommutatorSentence.manuscriptSentence_finiteCentralSubgroupInDefect	We now construct a group to which Theorem~\ref{thm:compression-criterion} applies through a finite central subgroup: its intrinsic defect subgroup contains a commutator whose square is a central involution.
60898a519f4f	1933	Amenable traces and Clifford lamps		prop:locally-rf-by-z-trace	definition	GroupApproximation.CliffordWitnessDirectDefect.PrintedCliffordWitnessNotIsOperatorMF GroupApproximation.CliffordWitnessDirectDefect.manuscriptCliffordWitnessNotIsOperatorMF	Let $\Gamma$ be a countable group with property~\textup{(T)}, let $\alpha\colon\Gamma\to\Gamma$ be injective but not surjective, and choose $a\in\Gamma\setminus\alpha(\Gamma)$.
c180c0186454	1933	Amenable traces and Clifford lamps		prop:locally-rf-by-z-trace	definition	GroupApproximation.MappingTelescope.Telescope GroupApproximation.MarkedCompression.Vertical	Put
d5c52ca23af0	1946	Amenable traces and Clifford lamps		prop:locally-rf-by-z-trace	formalized	GroupApproximation.CliffordConstructionSentences.manuscriptSentence_hnnExtension GroupApproximation.VerticalAscendingHNN.manuscriptPrintedVerticalIsAscendingHNN GroupApproximation.VerticalAscendingHNN.verticalEquivHNN GroupApproximation.VerticalAscendingHNN.manuscriptSentence_telescopeIsUnionOfConjugates	where $tgt^{-1}=\alpha(g)$ on the level-zero copy of $\Gamma$, so that $V$ is the ascending HNN extension of $\Gamma$ along $\alpha$ and $T_\alpha=\bigcup_{n\ge0}t^{-n}\Gamma t^n$.
08844a3bdb91	1946	Amenable traces and Clifford lamps		prop:locally-rf-by-z-trace	definition	GroupApproximation.MarkedCompression.Cosets GroupApproximation.MarkedCompression.rootCoset	Put $X=V/\Gamma$, the left-coset space.
86ba78fb0d96	1946	Amenable traces and Clifford lamps		prop:locally-rf-by-z-trace	formalized	GroupApproximation.CliffordConstructionSentences.manuscriptSentence_cliffordLampPresentation	The Clifford lamp group $\operatorname{Cl}(X)$ is the group with generators $\varepsilon$ and $c_x$, $x\in X$, and relations
4cbf47e489a6	1956	Amenable traces and Clifford lamps		prop:locally-rf-by-z-trace	structural	GroupApproximation.CliffordLamp.crossing	To see that $\varepsilon\ne1$, fix a total order on $X$, let $\F_2^{(X)}$ be the $\F_2$-vector space of finitely supported functions $X\to\F_2$, and for $f,g\in\F_2^{(X)}$ put $B(f,g)=\sum_{x>y}f(x)g(y)$.
dc43ec6b23ed	1956	Amenable traces and Clifford lamps		prop:locally-rf-by-z-trace	formalized	GroupApproximation.CliffordConstructionSentences.manuscriptSentence_signedModelGroupLaw GroupApproximation.CliffordLamp.crossing_add_left GroupApproximation.CliffordLamp.crossing_add_right	Since $B$ is bilinear,
4704b74b6c8e	1962	Amenable traces and Clifford lamps		prop:locally-rf-by-z-trace	formalized	GroupApproximation.CliffordConstructionSentences.manuscriptSentence_signedModelGroupLaw	is a group law on $\F_2\times\F_2^{(X)}$, in which $(1,0)$ is a central involution, each $(0,\delta_x)$ is an involution, and for $x\ne y$ exactly one of $B(\delta_x,\delta_y)$ and $B(\delta_y,\delta_x)$ equals $1$, so the commutator of $(0,\delta_x)$ and $(0,\delta_y)$ is $(1,0)$.
1fab0dcc8e88	1962	Amenable traces and Clifford lamps		prop:locally-rf-by-z-trace	formalized	GroupApproximation.CliffordConstructionSentences.manuscriptSentence_toModelHomomorphism	So $\varepsilon\mapsto(1,0)$, $c_x\mapsto(0,\delta_x)$ defines a homomorphism $\operatorname{Cl}(X)\to\F_2\times\F_2^{(X)}$.
b9ca7188b1f5	1962	Amenable traces and Clifford lamps		prop:locally-rf-by-z-trace	formalized	GroupApproximation.CliffordConstructionSentences.manuscriptSentence_cliffordLampNormalForm	The relations let us write every element of $\operatorname{Cl}(X)$ as
407925e64c6c	1973	Amenable traces and Clifford lamps		prop:locally-rf-by-z-trace	formalized	GroupApproximation.CliffordConstructionSentences.manuscriptSentence_cliffordLampNormalForm	and this word maps to $(a,\delta_{x_1}+\cdots+\delta_{x_r})$, so the expression is unique and the homomorphism is an isomorphism.
51284d178433	1973	Amenable traces and Clifford lamps		prop:locally-rf-by-z-trace	formalized	GroupApproximation.CliffordConstructionSentences.manuscriptSentence_cliffordLampCountableLocallyFinite	In particular, for a finite subset $Y\subseteq X$, the subgroup generated by $\varepsilon$ and the $c_y$ with $y\in Y$ has order $2^{|Y|+1}$, so $\operatorname{Cl}(X)$ is countable and locally finite.
c41bad22d29b	1973	Amenable traces and Clifford lamps		prop:locally-rf-by-z-trace	formalized	GroupApproximation.AmenableTraceSentencesB.manuscriptSentence_cliffordLampKillSignCentralExtension GroupApproximation.AmenableTraceSentencesB.manuscriptSentence_wCentralExtensionOfWreath	Killing $\varepsilon$ leaves $\F_2^{(X)}\cong\bigoplus_XC_2$, so $\operatorname{Cl}(X)$ is a central extension of $\bigoplus_XC_2$ by $C_2$, and $W$ below is a central extension of the permutational wreath product $C_2\wr_XV$ by $\langle\varepsilon\rangle$.
ad753104ce33	1973	Amenable traces and Clifford lamps		prop:locally-rf-by-z-trace	formalized	GroupApproximation.CliffordConstructionSentences.manuscriptSentence_permutationAutomorphism	The relations are invariant under permutations of $X$, so every permutation of $X$ induces an automorphism of $\operatorname{Cl}(X)$ that permutes the $c_x$ accordingly and fixes $\varepsilon$.
5306701b688c	1973	Amenable traces and Clifford lamps		prop:locally-rf-by-z-trace	formalized	GroupApproximation.CliffordConstructionSentences.manuscriptSentence_verticalActsOnLamp GroupApproximation.MarkedCompression.Ambient	In this way $V$ acts on $\operatorname{Cl}(X)$ through its action on $X$, and we put
8abb5071b65b	1992	Amenable traces and Clifford lamps	proposition	prop:clifford-self-embedding	formalized	GroupApproximation.CliffordWitnessDirectDefect.manuscriptCliffordWitnessNotIsOperatorMF	The group $W$ is not MF.
7732f82e8623	1992	Amenable traces and Clifford lamps	proposition	prop:clifford-self-embedding	formalized	GroupApproximation.CliffordWitnessDirectDefect.manuscriptCliffordWitnessNotIsOperatorMF GroupApproximation.CliffordWitnessDirectDefect.manuscriptMapSignEqOneOfIsOperatorMFTarget	More precisely, every homomorphism from $W$ to an MF group kills $\varepsilon$.
177456a78260	1999	Amenable traces and Clifford lamps	proof	prop:clifford-self-embedding	formalized	GroupApproximation.AmenableTraceSentencesB.manuscriptSentence_rootLampCentralizesFixesCoset	Identify $\Gamma$ with its level-zero copy in $V\le W$, and let $c$ be the lamp at the root coset $\Gamma\in X$; it centralizes $\Gamma$, which fixes that coset.
a0acefd07ec1	1999	Amenable traces and Clifford lamps	proof	prop:clifford-self-embedding	formalized	GroupApproximation.CliffordConstructionSentences.manuscriptSentence_conjugatedLampsAtCosets	Then $tct^{-1}$ is the lamp at $t\Gamma$ and $a(tct^{-1})a^{-1}$ is the lamp at $at\Gamma$.
dba28fb94e6d	1999	Amenable traces and Clifford lamps	proof	prop:clifford-self-embedding	formalized	GroupApproximation.CliffordConstructionSentences.manuscriptSentence_movedCosetsDistinct GroupApproximation.AmenableTraceSentencesB.manuscriptSentence_distinctInvolutionsCommutatorSign	These cosets are distinct, because $t\Gamma=at\Gamma$ would mean $a\in t\Gamma t^{-1}=\alpha(\Gamma)$; so $x=tct^{-1}$ and $y=axa^{-1}$ are distinct lamps, involutions with $[x,y]=\varepsilon\ne1$.
91502a70ae59	1999	Amenable traces and Clifford lamps	proof	prop:clifford-self-embedding	formalized	GroupApproximation.AmenableTraceSentencesB.manuscriptSentence_defectFactorization GroupApproximation.CliffordWitnessDirectDefect.pointDefect_mem_printedDefect GroupApproximation.CliffordWitnessDirectDefect.stable_mem_compressionSet GroupApproximation.CliffordWitnessDirectDefect.lamp_mem_centralizer	Then $d=[x,a]=xy$ and $d^2=xyxy=[x,y]=\varepsilon$, and $d=[tct^{-1},a]$ is a generator of $\mathfrak D_W(\Gamma)$, since $t\Gamma t^{-1}\le\Gamma$, $c\in C_W(\Gamma)$, and $a\in\Gamma$.
b33af3eb4b3c	1999	Amenable traces and Clifford lamps	proof	prop:clifford-self-embedding	formalized	GroupApproximation.CliffordWitnessDirectDefect.signSubgroup_le_printedDefect	So $\langle\varepsilon\rangle\le\mathfrak D_W(\Gamma)$.
24b5330b38b0	1999	Amenable traces and Clifford lamps	proof	prop:clifford-self-embedding	formalized	GroupApproximation.AmenableTraceSentencesB.manuscriptSentence_signSubgroupCentralNormalFiniteHasT	The subgroup $\langle\varepsilon\rangle$ is central, so normal, and it is finite, so it has property~\textup{(T)}.
013d2e0e8b4a	1999	Amenable traces and Clifford lamps	proof	prop:clifford-self-embedding	formalized	GroupApproximation.CliffordWitnessDirectDefect.manuscriptMapSignEqOneOfIsOperatorMFTarget	So Theorem~\ref{thm:compression-criterion} applies to the countable group $W$ with $L=\Gamma$ and $K=\langle\varepsilon\rangle$: every homomorphism from $W$ to an MF group is trivial on $\varepsilon$.
28740c0c5a93	1999	Amenable traces and Clifford lamps	proof	prop:clifford-self-embedding	formalized	GroupApproximation.CliffordWitnessDirectDefect.manuscriptCliffordWitnessNotIsOperatorMF	In particular, $W$ is not MF\@.
a2ba60db6a3b	2019	Amenable traces and Clifford lamps	proposition	prop:clifford-locally-rf	formalized	GroupApproximation.AmenableTraceTheorem.manuscriptCliffordLocallyRF GroupApproximation.CliffordWitnessLocallyRFByInt.manuscriptAmbientEquivShiftKernelForByInt GroupApproximation.CliffordWitnessLocallyRFByInt.manuscriptShiftKernelForIsLocallyResiduallyFinite	Suppose in addition that $\Gamma$ is residually finite and that $[\Gamma:\alpha(\Gamma)]<\infty$.
b48122a6b07d	2019	Amenable traces and Clifford lamps	proposition	prop:clifford-locally-rf	structural		Then
93aa71e6b818	2025	Amenable traces and Clifford lamps	proposition	prop:clifford-locally-rf	formalized	GroupApproximation.AmenableTraceTheorem.manuscriptCliffordLocallyRF	where $W_0$ is locally residually finite.
a0abcf4e0a16	2025	Amenable traces and Clifford lamps	proposition	prop:clifford-locally-rf	formalized	GroupApproximation.AmenableTraceTheorem.manuscriptCliffordLocallyRF	Consequently $W$ is sofic but not MF, the canonical trace on $C^*_{\max}(W_0)$ is quasidiagonal, and the canonical trace on $C^*_{\max}(W)$ is amenable and not quasidiagonal.
9355c08e7f2b	2032	Amenable traces and Clifford lamps	proof	prop:clifford-locally-rf	formalized	GroupApproximation.CliffordWitnessLocallyRFByInt.witnessGroupEquivShiftKernelByInt GroupApproximation.AmenableTraceTheorem.manuscriptSentence_reassociation	Reassociating the semidirect products yields
bc2d73bb124a	2037	Amenable traces and Clifford lamps	proof	prop:clifford-locally-rf	definition	GroupApproximation.MappingTelescope.level GroupApproximation.MappingTelescopeFiniteOrbits.verticalLevel	For $n\ge0$, write $\Gamma_n=t^{-n}\Gamma t^n$ for the image of the $n$th copy of $\Gamma$ in $T_\alpha$.
4cdae54eba21	2037	Amenable traces and Clifford lamps	proof	prop:clifford-locally-rf	formalized	GroupApproximation.AmenableTraceTheorem.manuscriptSentence_commensuration GroupApproximation.MappingTelescopeFiniteOrbits.t_conj_base_eq_compressed	Since $[\Gamma:\alpha(\Gamma)]<\infty$, each $\Gamma_n$ has finite index in $\Gamma_{n+1}$; every element of $T_\alpha$ lies in some $\Gamma_m$, and conjugation by $t$ maps $\Gamma_{m+1}$ onto $\Gamma_m$, so $\Gamma$ is commensurated by $V$.
404ff3b063bf	2037	Amenable traces and Clifford lamps	proof	prop:clifford-locally-rf	formalized	GroupApproximation.AmenableTraceTheorem.manuscriptSentence_stabilizerAndOrbitFinite	Hence the stabilizer in $\Gamma_n$ of every point of $X=V/\Gamma$ has finite index, and every $\Gamma_n$-orbit in $X$ is finite.
edc038ff7b5f	2046	Amenable traces and Clifford lamps	proof	prop:clifford-locally-rf	formalized	GroupApproximation.AmenableTraceTheorem.manuscriptSentence_finiteSubsetOneLevel	A finite subset of $W_0$ involves only finitely many lamps $c_x$, and its $T_\alpha$-coordinates lie in one $\Gamma_n$.
e4ebdec3bbab	2046	Amenable traces and Clifford lamps	proof	prop:clifford-locally-rf	definition	GroupApproximation.AmenableTraceTheorem.manuscriptSentence_finiteInvariantSubgroup	Let $Y$ be the union of the $\Gamma_n$-orbits of these finitely many $x$.
a60285a8682e	2046	Amenable traces and Clifford lamps	proof	prop:clifford-locally-rf	formalized	GroupApproximation.AmenableTraceTheorem.manuscriptSentence_finiteInvariantSubgroup	Then $Y$ is finite and $\Gamma_n$-invariant, and the finite subset is contained in
2a24a52c111f	2053	Amenable traces and Clifford lamps	proof	prop:clifford-locally-rf	formalized	GroupApproximation.AmenableTraceTheorem.manuscriptSentence_finiteInvariantSubgroup	where $C_Y=\langle\varepsilon,c_y:y\in Y\rangle$ is finite by the normal form above.
675969466d3b	2053	Amenable traces and Clifford lamps	proof	prop:clifford-locally-rf	formalized	GroupApproximation.AmenableTraceTheorem.manuscriptSentence_semidirectResiduallyFinite	This semidirect product is residually finite.
9f522f4b56dd	2053	Amenable traces and Clifford lamps	proof	prop:clifford-locally-rf	formalized	GroupApproximation.AmenableTraceTheorem.manuscriptSentence_semidirectResiduallyFinite	Indeed, an element with nontrivial $\Gamma_n$-component survives in a finite quotient of $\Gamma_n$.
ab3b4185d7d4	2053	Amenable traces and Clifford lamps	proof	prop:clifford-locally-rf	formalized	GroupApproximation.AmenableTraceTheorem.manuscriptSentence_semidirectResiduallyFinite	For a nontrivial element of $C_Y$, let $J$ be the kernel of the action $\Gamma_n\to\operatorname{Aut}(C_Y)$.
bba6a4ecce85	2053	Amenable traces and Clifford lamps	proof	prop:clifford-locally-rf	formalized	GroupApproximation.AmenableTraceTheorem.manuscriptSentence_semidirectResiduallyFinite	The quotient $\Gamma_n/J$ is finite, and the element has nontrivial image in the finite group $C_Y\rtimes(\Gamma_n/J)$.
508294d77cb5	2053	Amenable traces and Clifford lamps	proof	prop:clifford-locally-rf	formalized	GroupApproximation.AmenableTraceTheorem.manuscriptSentence_locallyResiduallyFinite GroupApproximation.AmenableTraceTheorem.manuscriptSentence_fgSubgroupSofic	Therefore every finitely generated subgroup of $W_0$ is residually finite, hence sofic.
8cde0b44b52f	2064	Amenable traces and Clifford lamps	proof	prop:clifford-locally-rf	formalized	GroupApproximation.AmenableTraceTheorem.manuscriptSentence_quotientAmenable	The group $W_0$ is their directed union, and $W/W_0\cong\mathbb Z$ is amenable.
2c614717a212	2064	Amenable traces and Clifford lamps	proof	prop:clifford-locally-rf	formalized	GroupApproximation.isSofic_of_every_finset_mem_sofic_subgroup GroupApproximation.isSofic_of_increasing_union GroupApproximation.SoficByAmenablePermanence.manuscriptSoficOfSoficKerOfAmenableQuotient GroupApproximation.AmenableTraceTheorem.manuscriptSentence_wSoficMechanism	Soficity passes to directed unions and to extensions with amenable quotient~\cite[Theorem~1]{ElekSzabo}, so $W$ is sofic.
f1f1ba4ba319	2064	Amenable traces and Clifford lamps	proof	prop:clifford-locally-rf	formalized	GroupApproximation.AmenableTraceTheorem.manuscriptSentence_notMF	Proposition~\ref{prop:clifford-self-embedding} shows that it is not MF.
a998ccfa2015	2064	Amenable traces and Clifford lamps	proof	prop:clifford-locally-rf	formalized	GroupApproximation.AmenableTraceTheorem.manuscriptSentence_traceConclusions	By Proposition~\ref{prop:locally-rf-by-z-trace}, applied to the extension $1\to W_0\to W\to\mathbb Z\to1$, the canonical trace of $C^*_{\max}(W_0)$ is quasidiagonal and that of $C^*_{\max}(W)$ is amenable; by Theorem~\ref{thm:factorization-nonmf-trace} the latter is not quasidiagonal.
b7a852f284f1	2075	Amenable traces and Clifford lamps		prop:clifford-locally-rf	structural		Soficity also shows where operator norm enters.
