OVERFLOW active=3001 total=3198
  TTaaaTaaaaaTat -> aaaaaaTaaaaaaaaaaTaaT
  TTaaaTaaaaaTaat -> aaaaaaTaaaaaaaaaaTaaaaT
  TTaaaTaaaaaTaaat -> aaaaaaTaaaaaaaaaaTaaaaaaT
  TTaaaTaaaaaTaaaat -> aaaaaaTaaaaaaaaaaTaaaaaaaaT
  TTaaaTaaaaaTaaaaat -> aaaaaaTaaaaaaaaaaTaaaaaaaaaaT
  TTaaaaaaaat -> aaaaaaaaaaaaaaaaT
  TTaTaaaaaaaat -> aaTaaaaaaaaaaaaaaaaT
  TTaaTaaaaaaaat -> aaaaTaaaaaaaaaaaaaaaaT
  TTaTaTaaaaaaaat -> aaTaaTaaaaaaaaaaaaaaaaT
  TTaaaTaaaaaaaat -> aaaaaaTaaaaaaaaaaaaaaaaT
  taaaaaaaaaaaaaaaTAtaTAtA -> TaaaaaaaatAtATAt
  TTaTaaTaaaaaaaat -> aaTaaaaTaaaaaaaaaaaaaaaaT
  TTaaTaTaaaaaaaat -> aaaaTaaTaaaaaaaaaaaaaaaaT
  aTAtATATaaaaaaaat -> TAtaTAtaaaaaaaaaaaaaaaT
  ATAtaTATaaaaaaaat -> TAtATAtaaaaaaaaaaaaaaaaaT
  TTaaaaTaaaaaaaat -> aaaaaaaaTaaaaaaaaaaaaaaaaT
  taaaaaaaaaaaaaaaTAtaTAtaT -> TaaaaaaaatAtATATat
  TTaTaTaTaaaaaaaat -> aaTaaTaaTaaaaaaaaaaaaaaaaT
  TTaTaaaTaaaaaaaat -> aaTaaaaaaTaaaaaaaaaaaaaaaaT
  TTaaaTaTaaaaaaaat -> aaaaaaTaaTaaaaaaaaaaaaaaaaT
  TTaaTaaTaaaaaaaat -> aaaaTaaaaTaaaaaaaaaaaaaaaaT
  TTaaaaaTaaaaaaaat -> aaaaaaaaaaTaaaaaaaaaaaaaaaaT
  taaaaaaaaaaaaaaaaaaaaaaaaaaT -> Taaaaaaaaaaaaat
  aTAtATATaTaaaaaaaat -> TAtaTAtaTaaaaaaaaaaaaaaaaT
  taTAtaTATaaaaaaaat -> TatAtATAtaaaaaaaaaaaaaaaaaT
  taaaaaaaaaaaaaaaTAtaTAtaaaT -> TaaaaaaaatAtATATaat
  TTaaTaTaTaaaaaaaat -> aaaaTaaTaaTaaaaaaaaaaaaaaaaT
  TTaTaaTaTaaaaaaaat -> aaTaaaaTaaTaaaaaaaaaaaaaaaaT
  TTaTaTaaTaaaaaaaat -> aaTaaTaaaaTaaaaaaaaaaaaaaaaT
  TTaaaaTaTaaaaaaaat -> aaaaaaaaTaaTaaaaaaaaaaaaaaaaT
  ATAtaTATaTaaaaaaaat -> TAtATAtaaaTaaaaaaaaaaaaaaaaT
  TTaTaaaaTaaaaaaaat -> aaTaaaaaaaaTaaaaaaaaaaaaaaaaT
  TTaaaTaaTaaaaaaaat -> aaaaaaTaaaaTaaaaaaaaaaaaaaaaT
  TTaaTaaaTaaaaaaaat -> aaaaTaaaaaaTaaaaaaaaaaaaaaaaT
  aTAtATATaaTaaaaaaaat -> TAtaTAtaaaTaaaaaaaaaaaaaaaaT
  taaaTAtaTATaaaaaaaat -> TaatAtATAtaaaaaaaaaaaaaaaaaT
  TTaTaTaTaTaaaaaaaat -> aaTaaTaaTaaTaaaaaaaaaaaaaaaaT
  TTaaaTaTaTaaaaaaaat -> aaaaaaTaaTaaTaaaaaaaaaaaaaaaaT
  TTaTaaaTaTaaaaaaaat -> aaTaaaaaaTaaTaaaaaaaaaaaaaaaaT
  taaaaaaaaaaaaaaaTAtaTAtaaaaaT -> TaaaaaaaatAtATATaaat
  TTaaTaaTaTaaaaaaaat -> aaaaTaaaaTaaTaaaaaaaaaaaaaaaaT
  TTaTaTaaaTaaaaaaaat -> aaTaaTaaaaaaTaaaaaaaaaaaaaaaaT
  TTaTaaTaaTaaaaaaaat -> aaTaaaaTaaaaTaaaaaaaaaaaaaaaaT
  TTaaTaTaaTaaaaaaaat -> aaaaTaaTaaaaTaaaaaaaaaaaaaaaaT
  ATAtaTATaaTaaaaaaaat -> TAtATAtaaaaaTaaaaaaaaaaaaaaaaT
  taTAtaTATaTaaaaaaaat -> TatAtATAtaaaTaaaaaaaaaaaaaaaaT
  aTAtATATaaaTaaaaaaaat -> TAtaTAtaaaaaTaaaaaaaaaaaaaaaaT
  taaaaaTAtaTATaaaaaaaat -> TaaatAtATAtaaaaaaaaaaaaaaaaaT
  taaaaaaaTAtaTATaaaaaaaat -> TaaaatAtATAtaaaaaaaaaaaaaaaaaT
  TTaTaaTaaaaaTat -> aaTaaaaTaaaaaaaaaaTaaT
  TTaTaaTaaaaaTaat -> aaTaaaaTaaaaaaaaaaTaaaaT
  TTaTaaTaaaaaTaaat -> aaTaaaaTaaaaaaaaaaTaaaaaaT
  TTaTaaTaaaaaTaaaat -> aaTaaaaTaaaaaaaaaaTaaaaaaaaT
  TTaTaaTaaaaaTaaaaat -> aaTaaaaTaaaaaaaaaaTaaaaaaaaaaT
  TTaaTaTaaaaaTat -> aaaaTaaTaaaaaaaaaaTaaT
  TTaaTaTaaaaaTaat -> aaaaTaaTaaaaaaaaaaTaaaaT
  TTaaTaTaaaaaTaaat -> aaaaTaaTaaaaaaaaaaTaaaaaaT
  TTaaTaTaaaaaTaaaat -> aaaaTaaTaaaaaaaaaaTaaaaaaaaT
  TTaaTaTaaaaaTaaaaat -> aaaaTaaTaaaaaaaaaaTaaaaaaaaaaT
  TTaTaTaTaaaaaTat -> aaTaaTaaTaaaaaaaaaaTaaT
  TTaTaTaTaaaaaTaat -> aaTaaTaaTaaaaaaaaaaTaaaaT
  TTaTaTaTaaaaaTaaat -> aaTaaTaaTaaaaaaaaaaTaaaaaaT
  TTaTaTaTaaaaaTaaaat -> aaTaaTaaTaaaaaaaaaaTaaaaaaaaT
  TTaTaaaTaaaaaTat -> aaTaaaaaaTaaaaaaaaaaTaaT
  TTaTaaaTaaaaaTaat -> aaTaaaaaaTaaaaaaaaaaTaaaaT
  TTaTaaaTaaaaaTaaat -> aaTaaaaaaTaaaaaaaaaaTaaaaaaT
  tATAtaTATaTaaaTaaaaat -> AtATAtaaaTaaaaaaTaaaaaaaaaaT
  TTaTaaaTaaaaaTaaaat -> aaTaaaaaaTaaaaaaaaaaTaaaaaaaaT
  TTaaaTaTaaaaaTat -> aaaaaaTaaTaaaaaaaaaaTaaT
  TTaaaTaTaaaaaTaat -> aaaaaaTaaTaaaaaaaaaaTaaaaT
  TTaaaTaTaaaaaTaaat -> aaaaaaTaaTaaaaaaaaaaTaaaaaaT
  tATAtaTATaaaTaTaaaaat -> AtATAtaaaaaaaTaaTaaaaaaaaaaT
  TTaaaTaTaaaaaTaaaat -> aaaaaaTaaTaaaaaaaaaaTaaaaaaaaT
  TTaaTaaTaaaaaTat -> aaaaTaaaaTaaaaaaaaaaTaaT
  TTaaTaaTaaaaaTaat -> aaaaTaaaaTaaaaaaaaaaTaaaaT
  TTaaTaaTaaaaaTaaat -> aaaaTaaaaTaaaaaaaaaaTaaaaaaT
  TTaaTaaTaaaaaTaaaat -> aaaaTaaaaTaaaaaaaaaaTaaaaaaaaT
  taTAtaTATaaaaaTat -> TatAtATAtaaaaaaaaaaaTaaT
  taTAtaTATaaaaaTaat -> TatAtATAtaaaaaaaaaaaTaaaaT
  taTAtaTATaaaaaTaaat -> TatAtATAtaaaaaaaaaaaTaaaaaaT
  TAtaTAAtaTATaaaaat -> TATatAtATAAtaaaaaaaaaaaT
  taTAtaTATaaaaaTaaaat -> TatAtATAtaaaaaaaaaaaTaaaaaaaaT
  TTaaTaTaTaaaaaTat -> aaaaTaaTaaTaaaaaaaaaaTaaT
  TTaaTaTaTaaaaaTaat -> aaaaTaaTaaTaaaaaaaaaaTaaaaT
  TTaaTaTaTaaaaaTaaat -> aaaaTaaTaaTaaaaaaaaaaTaaaaaaT
  tATAtaTATaaTaTaTaaaaat -> AtATAtaaaaaTaaTaaTaaaaaaaaaaT
  TTaTaaTaTaaaaaTat -> aaTaaaaTaaTaaaaaaaaaaTaaT
  TTaTaaTaTaaaaaTaat -> aaTaaaaTaaTaaaaaaaaaaTaaaaT
  TTaTaaTaTaaaaaTaaat -> aaTaaaaTaaTaaaaaaaaaaTaaaaaaT
  tATAtaTATaTaaTaTaaaaat -> AtATAtaaaTaaaaTaaTaaaaaaaaaaT
  TTaTaTaaTaaaaaTat -> aaTaaTaaaaTaaaaaaaaaaTaaT
  TTaTaTaaTaaaaaTaat -> aaTaaTaaaaTaaaaaaaaaaTaaaaT
  TTaTaTaaTaaaaaTaaat -> aaTaaTaaaaTaaaaaaaaaaTaaaaaaT
  TTaaTaaaTaaaaaTat -> aaaaTaaaaaaTaaaaaaaaaaTaaT
  TTaaTaaaTaaaaaTaat -> aaaaTaaaaaaTaaaaaaaaaaTaaaaT
  TTaaTaaaTaaaaaTaaat -> aaaaTaaaaaaTaaaaaaaaaaTaaaaaaT
  tATAtaTATaaTaaaTaaaaat -> AtATAtaaaaaTaaaaaaTaaaaaaaaaaT
  TTaTaTaTaTaaaaaTat -> aaTaaTaaTaaTaaaaaaaaaaTaaT
  TTaTaTaTaTaaaaaTaat -> aaTaaTaaTaaTaaaaaaaaaaTaaaaT
  TTaTaTaTaTaaaaaTaaat -> aaTaaTaaTaaTaaaaaaaaaaTaaaaaaT
  tATAtaTATaTaTaTaTaaaaat -> AtATAtaaaTaaTaaTaaTaaaaaaaaaaT
  TTaTaaTaaTaaaaaTat -> aaTaaaaTaaaaTaaaaaaaaaaTaaT
  TTaTaaTaaTaaaaaTaat -> aaTaaaaTaaaaTaaaaaaaaaaTaaaaT
  TTaaTaTaaTaaaaaTat -> aaaaTaaTaaaaTaaaaaaaaaaTaaT
  TTaaTaTaaTaaaaaTaat -> aaaaTaaTaaaaTaaaaaaaaaaTaaaaT
  taTAtaTATaTaaaaaTat -> TatAtATAtaaaTaaaaaaaaaaTaaT
  ttaaaTAtaTATaTaaaaat -> aatAtATAtaaaTaaaaaaaaaaT
  taTAtaTATaTaaaaaTaat -> TatAtATAtaaaTaaaaaaaaaaTaaaaT
  TAtaTAAtaTATaTaaaaat -> TATatAtATAAtaaaTaaaaaaaaaaT
  TTaTaTaTaaTaaaaaTat -> aaTaaTaaTaaaaTaaaaaaaaaaTaaT
  TTaTaTaTaaTaaaaaTaat -> aaTaaTaaTaaaaTaaaaaaaaaaTaaaaT
  taTAtaTATaaTaaaaaTat -> TatAtATAtaaaaaTaaaaaaaaaaTaaT
  ttaaaTAtaTATaaTaaaaat -> aatAtATAtaaaaaTaaaaaaaaaaT
  TAtaTAAtaTATaaTaaaaat -> TATatAtATAAtaaaaaTaaaaaaaaaaT
  taTAtaTATaTaTaaaaaTat -> TatAtATAtaaaTaaTaaaaaaaaaaTaaT
  TAtaTAAtaTATaTaTaaaaat -> TATatAtATAAtaaaTaaTaaaaaaaaaaT
  TTATaTaTaaat -> AATaaTaaTaaaaaaT
  aTTATaTaTaaaTat -> ATaaTaaTaaaaaaTaaT
  aTTATaTaTaaaTaat -> ATaaTaaTaaaaaaTaaaaT
  aTTATaTaTaaaTaaat -> ATaaTaaTaaaaaaTaaaaaaT
  tATAtaTATATaTaTaaat -> AtATAtATaaTaaTaaaaaaT
  aTTATaTaTaaaTaaaat -> ATaaTaaTaaaaaaTaaaaaaaaT
  aTTATaTaTaaaTaaaaat -> ATaaTaaTaaaaaaTaaaaaaaaaaT
  aTTATaTaTaaaTaaaaaat -> ATaaTaaTaaaaaaTaaaaaaaaaaaaT
  aTTATaTaTaaaTaaaaaaat -> ATaaTaaTaaaaaaTaaaaaaaaaaaaaaT
  TTaTaTaaaTaTat -> aaTaaTaaaaaaTaaTaaT
  TTaTaTaaaTaTaat -> aaTaaTaaaaaaTaaTaaaaT
  TTaTaTaaaTaTaaat -> aaTaaTaaaaaaTaaTaaaaaaT
  tATAtaTATaTaTaaaTat -> AtATAtaaaTaaTaaaaaaTaaT
  TTaTaTaaaTaTaaaat -> aaTaaTaaaaaaTaaTaaaaaaaaT
  TTaTaTaaaTaTaaaaat -> aaTaaTaaaaaaTaaTaaaaaaaaaaT
  TTaTaTaaaTaTaaaaaat -> aaTaaTaaaaaaTaaTaaaaaaaaaaaaT
  TTaTaTaaaTaaTat -> aaTaaTaaaaaaTaaaaTaaT
  TTaTaTaaaTaaTaat -> aaTaaTaaaaaaTaaaaTaaaaT
  TTaTaTaaaTaaTaaat -> aaTaaTaaaaaaTaaaaTaaaaaaT
  tATAtaTATaTaTaaaTaat -> AtATAtaaaTaaTaaaaaaTaaaaT
  TTaTaTaaaTaaTaaaat -> aaTaaTaaaaaaTaaaaTaaaaaaaaT
  TTaTaTaaaTaaTaaaaat -> aaTaaTaaaaaaTaaaaTaaaaaaaaaaT
  TTaTaTaaaTaaaTat -> aaTaaTaaaaaaTaaaaaaTaaT
  TTaTaTaaaTaaaTaat -> aaTaaTaaaaaaTaaaaaaTaaaaT
  TTaTaTaaaTaaaTaaat -> aaTaaTaaaaaaTaaaaaaTaaaaaaT
  tATAtaTATaTaTaaaTaaat -> AtATAtaaaTaaTaaaaaaTaaaaaaT
  TTaTaTaaaTaaaTaaaat -> aaTaaTaaaaaaTaaaaaaTaaaaaaaaT
  TTaTaTaaaTaaaaTat -> aaTaaTaaaaaaTaaaaaaaaTaaT
  TTaTaTaaaTaaaaTaat -> aaTaaTaaaaaaTaaaaaaaaTaaaaT
  TTaTaTaaaTaaaaTaaat -> aaTaaTaaaaaaTaaaaaaaaTaaaaaaT
  tATAtaTATaTaTaaaTaaaat -> AtATAtaaaTaaTaaaaaaTaaaaaaaaT
  TTaTaTaaaTaaaaaTat -> aaTaaTaaaaaaTaaaaaaaaaaTaaT
  TTaTaTaaaTaaaaaTaat -> aaTaaTaaaaaaTaaaaaaaaaaTaaaaT
  TTATaTaaTaaat -> AATaaTaaaaTaaaaaaT
  aTTATaTaaTaaaTat -> ATaaTaaaaTaaaaaaTaaT
  aTTATaTaaTaaaTaat -> ATaaTaaaaTaaaaaaTaaaaT
  aTTATaTaaTaaaTaaat -> ATaaTaaaaTaaaaaaTaaaaaaT
  tATAtaTATATaTaaTaaat -> AtATAtATaaTaaaaTaaaaaaT
  aTTATaTaaTaaaTaaaat -> ATaaTaaaaTaaaaaaTaaaaaaaaT
  aTTATaTaaTaaaTaaaaat -> ATaaTaaaaTaaaaaaTaaaaaaaaaaT
  aTTATaTaaTaaaTaaaaaat -> ATaaTaaaaTaaaaaaTaaaaaaaaaaaaT
  TTaTaaTaaaTaTat -> aaTaaaaTaaaaaaTaaTaaT
  TTaTaaTaaaTaTaat -> aaTaaaaTaaaaaaTaaTaaaaT
  TTaTaaTaaaTaTaaat -> aaTaaaaTaaaaaaTaaTaaaaaaT
  tATAtaTATaTaaTaaaTat -> AtATAtaaaTaaaaTaaaaaaTaaT
  TTaTaaTaaaTaTaaaat -> aaTaaaaTaaaaaaTaaTaaaaaaaaT
  TTaTaaTaaaTaTaaaaat -> aaTaaaaTaaaaaaTaaTaaaaaaaaaaT
  TTaTaaTaaaTaaTat -> aaTaaaaTaaaaaaTaaaaTaaT
  TTaTaaTaaaTaaTaat -> aaTaaaaTaaaaaaTaaaaTaaaaT
  TTaTaaTaaaTaaTaaat -> aaTaaaaTaaaaaaTaaaaTaaaaaaT
  tATAtaTATaTaaTaaaTaat -> AtATAtaaaTaaaaTaaaaaaTaaaaT
  TTaTaaTaaaTaaTaaaat -> aaTaaaaTaaaaaaTaaaaTaaaaaaaaT
  TTaTaaTaaaTaaaTat -> aaTaaaaTaaaaaaTaaaaaaTaaT
  TTaTaaTaaaTaaaTaat -> aaTaaaaTaaaaaaTaaaaaaTaaaaT
  TTaTaaTaaaTaaaTaaat -> aaTaaaaTaaaaaaTaaaaaaTaaaaaaT
  tATAtaTATaTaaTaaaTaaat -> AtATAtaaaTaaaaTaaaaaaTaaaaaaT
  TTaTaaTaaaTaaaaTat -> aaTaaaaTaaaaaaTaaaaaaaaTaaT
  TTaTaaTaaaTaaaaTaat -> aaTaaaaTaaaaaaTaaaaaaaaTaaaaT
  TTaTaaTaaaTaaaaaTat -> aaTaaaaTaaaaaaTaaaaaaaaaaTaaT
  TTATaaTaTaaat -> AATaaaaTaaTaaaaaaT
  aTTATaaTaTaaaTat -> ATaaaaTaaTaaaaaaTaaT
  aTTATaaTaTaaaTaat -> ATaaaaTaaTaaaaaaTaaaaT
  aTTATaaTaTaaaTaaat -> ATaaaaTaaTaaaaaaTaaaaaaT
  tATAtaTATATaaTaTaaat -> AtATAtATaaaaTaaTaaaaaaT
  aTTATaaTaTaaaTaaaat -> ATaaaaTaaTaaaaaaTaaaaaaaaT
  aTTATaaTaTaaaTaaaaat -> ATaaaaTaaTaaaaaaTaaaaaaaaaaT
  aTTATaaTaTaaaTaaaaaat -> ATaaaaTaaTaaaaaaTaaaaaaaaaaaaT
  TTaaTaTaaaTaTat -> aaaaTaaTaaaaaaTaaTaaT
  TTaaTaTaaaTaTaat -> aaaaTaaTaaaaaaTaaTaaaaT
  TTaaTaTaaaTaTaaat -> aaaaTaaTaaaaaaTaaTaaaaaaT
  tATAtaTATaaTaTaaaTat -> AtATAtaaaaaTaaTaaaaaaTaaT
  TTaaTaTaaaTaTaaaat -> aaaaTaaTaaaaaaTaaTaaaaaaaaT
  TTaaTaTaaaTaTaaaaat -> aaaaTaaTaaaaaaTaaTaaaaaaaaaaT
  TTaaTaTaaaTaaTat -> aaaaTaaTaaaaaaTaaaaTaaT
  TTaaTaTaaaTaaTaat -> aaaaTaaTaaaaaaTaaaaTaaaaT
  TTaaTaTaaaTaaTaaat -> aaaaTaaTaaaaaaTaaaaTaaaaaaT
  tATAtaTATaaTaTaaaTaat -> AtATAtaaaaaTaaTaaaaaaTaaaaT
  TTaaTaTaaaTaaTaaaat -> aaaaTaaTaaaaaaTaaaaTaaaaaaaaT
  TTaaTaTaaaTaaaTat -> aaaaTaaTaaaaaaTaaaaaaTaaT
  TTaaTaTaaaTaaaTaat -> aaaaTaaTaaaaaaTaaaaaaTaaaaT
  TTaaTaTaaaTaaaTaaat -> aaaaTaaTaaaaaaTaaaaaaTaaaaaaT
  tATAtaTATaaTaTaaaTaaat -> AtATAtaaaaaTaaTaaaaaaTaaaaaaT
  TTaaTaTaaaTaaaaTat -> aaaaTaaTaaaaaaTaaaaaaaaTaaT
  TTaaTaTaaaTaaaaTaat -> aaaaTaaTaaaaaaTaaaaaaaaTaaaaT
  TTaaTaTaaaTaaaaaTat -> aaaaTaaTaaaaaaTaaaaaaaaaaTaaT
  TTATaTaTaTaaat -> AATaaTaaTaaTaaaaaaT
  aTTATaTaTaTaaaTat -> ATaaTaaTaaTaaaaaaTaaT
  aTTATaTaTaTaaaTaat -> ATaaTaaTaaTaaaaaaTaaaaT
  aTTATaTaTaTaaaTaaat -> ATaaTaaTaaTaaaaaaTaaaaaaT
  tATAtaTATATaTaTaTaaat -> AtATAtATaaTaaTaaTaaaaaaT
  aTTATaTaTaTaaaTaaaat -> ATaaTaaTaaTaaaaaaTaaaaaaaaT
  aTTATaTaTaTaaaTaaaaat -> ATaaTaaTaaTaaaaaaTaaaaaaaaaaT
  TTaTaTaTaaaTaTat -> aaTaaTaaTaaaaaaTaaTaaT
  TTaTaTaTaaaTaTaat -> aaTaaTaaTaaaaaaTaaTaaaaT
  TTaTaTaTaaaTaTaaat -> aaTaaTaaTaaaaaaTaaTaaaaaaT
  tATAtaTATaTaTaTaaaTat -> AtATAtaaaTaaTaaTaaaaaaTaaT
  TTaTaTaTaaaTaTaaaat -> aaTaaTaaTaaaaaaTaaTaaaaaaaaT
  TTaTaTaTaaaTaTaaaaat -> aaTaaTaaTaaaaaaTaaTaaaaaaaaaaT
  TTaTaTaTaaaTaaTat -> aaTaaTaaTaaaaaaTaaaaTaaT
  TTaTaTaTaaaTaaTaat -> aaTaaTaaTaaaaaaTaaaaTaaaaT
  TTaTaTaTaaaTaaTaaat -> aaTaaTaaTaaaaaaTaaaaTaaaaaaT
  tATAtaTATaTaTaTaaaTaat -> AtATAtaaaTaaTaaTaaaaaaTaaaaT
  TTaTaTaTaaaTaaTaaaat -> aaTaaTaaTaaaaaaTaaaaTaaaaaaaaT
  TTaTaTaTaaaTaaaTat -> aaTaaTaaTaaaaaaTaaaaaaTaaT
  TTaTaTaTaaaTaaaTaat -> aaTaaTaaTaaaaaaTaaaaaaTaaaaT
  TTaTaTaTaaaTaaaTaaat -> aaTaaTaaTaaaaaaTaaaaaaTaaaaaaT
  tATAtaTATaTaTaTaaaTaaat -> AtATAtaaaTaaTaaTaaaaaaTaaaaaaT
  TTaTaTaTaaaTaaaaTat -> aaTaaTaaTaaaaaaTaaaaaaaaTaaT
  TTaTaTaTaaaTaaaaTaat -> aaTaaTaaTaaaaaaTaaaaaaaaTaaaaT
  TTaTaTaTaaaTaaaaaTat -> aaTaaTaaTaaaaaaTaaaaaaaaaaTaaT
  TTATaTaTaaTat -> AATaaTaaTaaaaTaaT
  aTTATaTaTaaTaTat -> ATaaTaaTaaaaTaaTaaT
  aTTATaTaTaaTaTaat -> ATaaTaaTaaaaTaaTaaaaT
  aTTATaTaTaaTaTaaat -> ATaaTaaTaaaaTaaTaaaaaaT
  tATAtaTATATaTaTaaTat -> AtATAtATaaTaaTaaaaTaaT
  aTTATaTaTaaTaTaaaat -> ATaaTaaTaaaaTaaTaaaaaaaaT
  aTTATaTaTaaTaTaaaaat -> ATaaTaaTaaaaTaaTaaaaaaaaaaT
  aTTATaTaTaaTaTaaaaaat -> ATaaTaaTaaaaTaaTaaaaaaaaaaaaT
  TTaTaTaaTaTaTat -> aaTaaTaaaaTaaTaaTaaT
  TTaTaTaaTaTaTaat -> aaTaaTaaaaTaaTaaTaaaaT
  TTaTaTaaTaTaTaaat -> aaTaaTaaaaTaaTaaTaaaaaaT
  tATAtaTATaTaTaaTaTat -> AtATAtaaaTaaTaaaaTaaTaaT
  TTaTaTaaTaTaTaaaat -> aaTaaTaaaaTaaTaaTaaaaaaaaT
  TTaTaTaaTaTaTaaaaat -> aaTaaTaaaaTaaTaaTaaaaaaaaaaT
  TTaTaTaaTaTaTaaaaaat -> aaTaaTaaaaTaaTaaTaaaaaaaaaaaaT
  TTaTaTaaTaTaaTat -> aaTaaTaaaaTaaTaaaaTaaT
  TTaTaTaaTaTaaTaat -> aaTaaTaaaaTaaTaaaaTaaaaT
  TTaTaTaaTaTaaTaaat -> aaTaaTaaaaTaaTaaaaTaaaaaaT
  tATAtaTATaTaTaaTaTaat -> AtATAtaaaTaaTaaaaTaaTaaaaT
  TTaTaTaaTaTaaTaaaat -> aaTaaTaaaaTaaTaaaaTaaaaaaaaT
  TTaTaTaaTaTaaTaaaaat -> aaTaaTaaaaTaaTaaaaTaaaaaaaaaaT
  TTaTaTaaTaTaaaTat -> aaTaaTaaaaTaaTaaaaaaTaaT
  TTaTaTaaTaTaaaTaat -> aaTaaTaaaaTaaTaaaaaaTaaaaT
  TTaTaTaaTaTaaaTaaat -> aaTaaTaaaaTaaTaaaaaaTaaaaaaT
  tATAtaTATaTaTaaTaTaaat -> AtATAtaaaTaaTaaaaTaaTaaaaaaT
  TTaTaTaaTaTaaaTaaaat -> aaTaaTaaaaTaaTaaaaaaTaaaaaaaaT
  TTaTaTaaTaTaaaaTat -> aaTaaTaaaaTaaTaaaaaaaaTaaT
  TTaTaTaaTaTaaaaTaat -> aaTaaTaaaaTaaTaaaaaaaaTaaaaT
  TTaTaTaaTaTaaaaTaaat -> aaTaaTaaaaTaaTaaaaaaaaTaaaaaaT
  tATAtaTATaTaTaaTaTaaaat -> AtATAtaaaTaaTaaaaTaaTaaaaaaaaT
  TTaTaTaaTaTaaaaaTat -> aaTaaTaaaaTaaTaaaaaaaaaaTaaT
  TTaTaTaaTaTaaaaaTaat -> aaTaaTaaaaTaaTaaaaaaaaaaTaaaaT
  TTATaTaTaaTaat -> AATaaTaaTaaaaTaaaaT
  aTTATaTaTaaTaaTat -> ATaaTaaTaaaaTaaaaTaaT
  aTTATaTaTaaTaaTaat -> ATaaTaaTaaaaTaaaaTaaaaT
  aTTATaTaTaaTaaTaaat -> ATaaTaaTaaaaTaaaaTaaaaaaT
  tATAtaTATATaTaTaaTaat -> AtATAtATaaTaaTaaaaTaaaaT
  aTTATaTaTaaTaaTaaaat -> ATaaTaaTaaaaTaaaaTaaaaaaaaT
  aTTATaTaTaaTaaTaaaaat -> ATaaTaaTaaaaTaaaaTaaaaaaaaaaT
  TTaTaTaaTaaTaTat -> aaTaaTaaaaTaaaaTaaTaaT
  TTaTaTaaTaaTaTaat -> aaTaaTaaaaTaaaaTaaTaaaaT
  TTaTaTaaTaaTaTaaat -> aaTaaTaaaaTaaaaTaaTaaaaaaT
  tATAtaTATaTaTaaTaaTat -> AtATAtaaaTaaTaaaaTaaaaTaaT
  TTaTaTaaTaaTaTaaaat -> aaTaaTaaaaTaaaaTaaTaaaaaaaaT
  TTaTaTaaTaaTaTaaaaat -> aaTaaTaaaaTaaaaTaaTaaaaaaaaaaT
  TTaTaTaaTaaTaaTat -> aaTaaTaaaaTaaaaTaaaaTaaT
  TTaTaTaaTaaTaaTaat -> aaTaaTaaaaTaaaaTaaaaTaaaaT
  TTaTaTaaTaaTaaTaaat -> aaTaaTaaaaTaaaaTaaaaTaaaaaaT
  tATAtaTATaTaTaaTaaTaat -> AtATAtaaaTaaTaaaaTaaaaTaaaaT
  TTaTaTaaTaaTaaTaaaat -> aaTaaTaaaaTaaaaTaaaaTaaaaaaaaT
  TTaTaTaaTaaTaaaTat -> aaTaaTaaaaTaaaaTaaaaaaTaaT
  TTaTaTaaTaaTaaaTaat -> aaTaaTaaaaTaaaaTaaaaaaTaaaaT
  TTaTaTaaTaaTaaaTaaat -> aaTaaTaaaaTaaaaTaaaaaaTaaaaaaT
  tATAtaTATaTaTaaTaaTaaat -> AtATAtaaaTaaTaaaaTaaaaTaaaaaaT
  TTaTaTaaTaaTaaaaTat -> aaTaaTaaaaTaaaaTaaaaaaaaTaaT
  TTaTaTaaTaaTaaaaTaat -> aaTaaTaaaaTaaaaTaaaaaaaaTaaaaT
  TTaTaTaaTaaTaaaaaTat -> aaTaaTaaaaTaaaaTaaaaaaaaaaTaaT
  TTATaTaTaaTaaat -> AATaaTaaTaaaaTaaaaaaT
  aTTATaTaTaaTaaaTat -> ATaaTaaTaaaaTaaaaaaTaaT
  aTTATaTaTaaTaaaTaat -> ATaaTaaTaaaaTaaaaaaTaaaaT
  aTTATaTaTaaTaaaTaaat -> ATaaTaaTaaaaTaaaaaaTaaaaaaT
  tATAtaTATATaTaTaaTaaat -> AtATAtATaaTaaTaaaaTaaaaaaT
  aTTATaTaTaaTaaaTaaaat -> ATaaTaaTaaaaTaaaaaaTaaaaaaaaT
  TTaTaTaaTaaaTaTat -> aaTaaTaaaaTaaaaaaTaaTaaT
  TTaTaTaaTaaaTaTaat -> aaTaaTaaaaTaaaaaaTaaTaaaaT
  TTaTaTaaTaaaTaTaaat -> aaTaaTaaaaTaaaaaaTaaTaaaaaaT
  tATAtaTATaTaTaaTaaaTat -> AtATAtaaaTaaTaaaaTaaaaaaTaaT
  TTaTaTaaTaaaTaTaaaat -> aaTaaTaaaaTaaaaaaTaaTaaaaaaaaT
  TTaTaTaaTaaaTaaTat -> aaTaaTaaaaTaaaaaaTaaaaTaaT
  TTaTaTaaTaaaTaaTaat -> aaTaaTaaaaTaaaaaaTaaaaTaaaaT
  TTaTaTaaTaaaTaaTaaat -> aaTaaTaaaaTaaaaaaTaaaaTaaaaaaT
  tATAtaTATaTaTaaTaaaTaat -> AtATAtaaaTaaTaaaaTaaaaaaTaaaaT
